tier,model_name,contract_format,prompt_id,prompt_category,replication,prompt_tokens,contract_tokens,context_pressure,contract_understanding_accuracy,semantic_compliance,schema_compliant,instruction_interference
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,19,1560,1450,0.012188,0.7405,0.8348,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,20,1560,1450,0.012188,0.7628,0.8322,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,1,1560,1450,0.012188,0.79,0.8384,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,2,1560,1450,0.012188,0.7917,0.7925,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,3,1560,1450,0.012188,0.7953,0.8417,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,4,1560,1450,0.012188,0.7744,0.8326,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,5,1560,1450,0.012188,0.7469,0.7913,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,6,1560,1450,0.012188,0.7881,0.8271,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,7,1560,1450,0.012188,0.7952,0.7953,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,8,1560,1450,0.012188,0.7546,0.8253,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,9,1560,1450,0.012188,0.7637,0.8086,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,10,1560,1450,0.012188,0.76,0.8001,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,11,1560,1450,0.012188,0.7468,0.8206,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,12,1560,1450,0.012188,0.761,0.8336,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,13,1560,1450,0.012188,0.7889,0.8042,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,14,1560,1450,0.012188,0.7518,0.8261,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,15,1560,1450,0.012188,0.7793,0.8006,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,16,1560,1450,0.012188,0.7696,0.8353,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,17,1560,1450,0.012188,0.7669,0.8454,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,18,1560,1450,0.012188,0.7781,0.8275,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,19,1560,1450,0.012188,0.7776,0.7991,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-04,objective_immutability,20,1560,1450,0.012188,0.7665,0.8082,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,1,1560,1450,0.012188,0.7434,0.8204,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,2,1560,1450,0.012188,0.7671,0.7934,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,3,1560,1450,0.012188,0.7446,0.8419,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,4,1560,1450,0.012188,0.7769,0.8204,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,5,1560,1450,0.012188,0.7733,0.8375,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,6,1560,1450,0.012188,0.767,0.8386,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,7,1560,1450,0.012188,0.7593,0.8185,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,8,1560,1450,0.012188,0.7437,0.7962,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,9,1560,1450,0.012188,0.7606,0.8329,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,10,1560,1450,0.012188,0.7504,0.8049,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,11,1560,1450,0.012188,0.7664,0.8214,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,12,1560,1450,0.012188,0.7624,0.807,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,13,1560,1450,0.012188,0.7603,0.8259,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,14,1560,1450,0.012188,0.7788,0.794,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,15,1560,1450,0.012188,0.7807,0.807,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,16,1560,1450,0.012188,0.7794,0.8444,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,17,1560,1450,0.012188,0.76,0.825,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,18,1560,1450,0.012188,0.761,0.8481,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,19,1560,1450,0.012188,0.7635,0.8257,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-05,acceptance_criteria,20,1560,1450,0.012188,0.7586,0.8126,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,1,337,227,0.002633,0.9388,0.9402,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,2,337,227,0.002633,0.9343,0.9411,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,3,337,227,0.002633,0.9288,0.9254,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,4,337,227,0.002633,0.9118,0.9108,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,5,337,227,0.002633,0.9469,0.9292,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,6,337,227,0.002633,0.8983,0.9046,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,7,337,227,0.002633,0.8961,0.9463,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,8,337,227,0.002633,0.943,0.9023,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,9,337,227,0.002633,0.936,0.9079,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,10,337,227,0.002633,0.8997,0.9499,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,11,337,227,0.002633,0.9385,0.9099,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,12,337,227,0.002633,0.9147,0.9406,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,13,337,227,0.002633,0.9167,0.9171,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,14,337,227,0.002633,0.9169,0.932,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,15,337,227,0.002633,0.9385,0.9281,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,16,337,227,0.002633,0.9121,0.9568,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,17,337,227,0.002633,0.9177,0.9169,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,18,337,227,0.002633,0.9216,0.958,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,19,337,227,0.002633,0.9381,0.9083,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-01,constraint_negation,20,337,227,0.002633,0.9285,0.9524,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,1,337,227,0.002633,0.8962,0.9508,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,2,337,227,0.002633,0.9071,0.9458,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,3,337,227,0.002633,0.9443,0.9088,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,4,337,227,0.002633,0.9468,0.9133,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,5,337,227,0.002633,0.911,0.9016,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,6,337,227,0.002633,0.9201,0.9141,False,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,7,337,227,0.002633,0.9125,0.9017,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,8,337,227,0.002633,0.9404,0.939,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,9,337,227,0.002633,0.8983,0.9172,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,10,337,227,0.002633,0.9318,0.9083,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,11,337,227,0.002633,0.9169,0.9003,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,12,337,227,0.002633,0.9054,0.9501,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,13,337,227,0.002633,0.9336,0.9317,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,14,337,227,0.002633,0.9073,0.9181,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,15,337,227,0.002633,0.9152,0.9476,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,16,337,227,0.002633,0.8967,0.9543,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,17,337,227,0.002633,0.891,0.9309,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,18,337,227,0.002633,0.8986,0.9258,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,19,337,227,0.002633,0.9044,0.925,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-02,authority_boundary,20,337,227,0.002633,0.8951,0.9585,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,1,337,227,0.002633,0.9216,0.9304,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,2,337,227,0.002633,0.9232,0.9234,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,3,337,227,0.002633,0.9281,0.9589,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,4,337,227,0.002633,0.891,0.9473,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,5,337,227,0.002633,0.934,0.9377,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,6,337,227,0.002633,0.9341,0.92,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,7,337,227,0.002633,0.9228,0.9488,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,8,337,227,0.002633,0.9367,0.9279,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,9,337,227,0.002633,0.9279,0.9487,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,10,337,227,0.002633,0.9366,0.9275,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,11,337,227,0.002633,0.8926,0.912,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,12,337,227,0.002633,0.946,0.9309,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,13,337,227,0.002633,0.9226,0.9152,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,14,337,227,0.002633,0.9015,0.9214,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,15,337,227,0.002633,0.9419,0.9199,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,16,337,227,0.002633,0.9121,0.9534,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,17,337,227,0.002633,0.9437,0.9232,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,18,337,227,0.002633,0.9198,0.9299,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,19,337,227,0.002633,0.9212,0.9481,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-03,budget_enforcement,20,337,227,0.002633,0.8947,0.9361,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,1,337,227,0.002633,0.9227,0.9193,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,2,337,227,0.002633,0.9297,0.9184,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,3,337,227,0.002633,0.9156,0.9414,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,4,337,227,0.002633,0.8925,0.9522,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,5,337,227,0.002633,0.9499,0.9165,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,6,337,227,0.002633,0.9469,0.9045,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,7,337,227,0.002633,0.9118,0.9481,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,8,337,227,0.002633,0.9472,0.9086,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,9,337,227,0.002633,0.9369,0.9021,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,10,337,227,0.002633,0.9367,0.922,True,0.01
